s_008um_00381_00384-1,
s_008um_00489_00588-1,
s_008um_00341_00597-1,
s_008um_00132_00251-1,
s_008um_00406_00209-1,
s_008um_00359_00214-1,
s_008um_00199_00234-1,
s_008um_00637_00617-1,
s_008um_00388_00600-1,
s_008um_00641_00413-1,
s_008um_00667_00614-1,
s_008um_00317_00599-1,
s_008um_00385_00211-1,
s_008um_00478_00374-1,
s_008um_00421_00217-1,CS2
s_008um_00277_00370-1,
s_008um_00677_00602-1,
s_008um_00222_00216-1,
s_008um_00645_00414-1,
s_008um_00519_00379-1,
s_008um_00546_00382-1,
s_008um_00321_00610-1,
s_008um_00700_00606-1,
s_008um_00716_00618-1,
s_008um_00705_00206-1,
s_008um_00493_00390-1,
s_008um_00244_00387-1,
s_008um_00236_00589-1,
s_008um_00587_00210-1,
s_008um_00180_00227-1,
s_008um_00347_00211-1,
s_008um_00516_00599-1,
s_008um_00503_00598-1,
s_008um_00305_00391-1,
s_008um_00529_00210-1,
s_008um_00125_00250-1,
s_008um_00295_00608-1,
s_008um_00181_00402-1,
s_008um_00269_00373-1,
s_008um_00206_00216-1,
s_008um_00572_00192-1,
s_008um_00617_00618-1,
s_008um_00427_00209-1,CS2
s_008um_00113_00225-1,
s_008um_00696_00601-1,
s_008um_00375_00372-1,
s_008um_00698_00611-1,
s_008um_00248_00379-1,
s_008um_00424_00387-1,
s_008um_00658_00609-1,
s_008um_00513_00213-1,
s_008um_00202_00232-1,
s_008um_00620_00215-1,
s_008um_00161_00226-1,
s_008um_00635_00594-1,
s_008um_00201_00400-1,
s_008um_00558_00611-1,
s_008um_00590_00197-1,
s_008um_00709_00612-1,
s_008um_00495_00198-1,
s_008um_00624_00594-1,
s_008um_00619_00394-1,
s_008um_00630_00404-1,
s_008um_00238_00595-1,
s_008um_00589_00605-1,
s_008um_00541_00206-1,
s_008um_00293_00602-1,
s_008um_00385_00602-1,
s_008um_00387_00375-1,
s_008um_00170_00238-1,
s_008um_00508_00389-1,
s_008um_00611_00597-1,
s_008um_00643_00608-1,
s_008um_00606_00196-1,
s_008um_00384_00380-1,
s_008um_00309_00211-1,
s_008um_00636_00410-1,
s_008um_00457_00595-1,
s_008um_00648_00230-1,
s_008um_00288_00603-1,
s_008um_00296_00366-1,
s_008um_00582_00415-1,
s_008um_00651_00611-1,
s_008um_00402_00370-1,
s_008um_00697_00203-1,
s_008um_00587_00207-1,
