group,names,scores,logfoldchanges,pvals,pvals_adj
0,Acss3,-0.62930757,6.1057143,0.5291477035089813,0.556755409779015
0,She,-0.63865775,7.5247855,0.5230456115916549,0.5505264353043687
0,Pcp4,-0.6429325,,0.5202679256333627,0.5477934128231542
0,Gbe1,-0.6429325,,0.5202679256333627,0.5477934128231542
0,Micu1,-0.6429325,4.509931,0.5202679256333627,0.5477934128231542
0,Stmn2,-0.64359754,3.4616413,0.519836432505667,0.5477934128231542
0,Mrln,-0.64876986,3.6156752,0.5164871509125688,0.5445708021995541
0,Gabra3,-0.65225035,,0.5142397017682093,0.5423902014814621
0,Efr3b,-0.6528767,5.1220655,0.5138357849539783,0.5421532087498376
0,8430436N08Rik,-0.65314144,3.3862898,0.5136651068761087,0.5421532087498376
0,Dnah8,-0.6572547,,0.5110171475958016,0.5395556270426876
0,Necab1,-0.6572547,,0.5110171475958016,0.5395556270426876
0,Mcf2l,-0.66156816,,0.5082480035353487,0.5370067099875759
0,Alx1,-0.66212994,6.137208,0.5078879316996867,0.5368137642877541
0,Dmp1,-0.6623108,3.2385538,0.5077720749926018,0.5368137642877541
0,Lrig1,-0.66251093,3.1842265,0.5076438212490044,0.5368137642877541
0,Bglap,-0.66279507,2.6232033,0.5074618128797284,0.5368137642877541
0,Efcab11,-0.66654676,,0.50506169228213,0.5345736945953267
0,Gm21992,-0.67088604,,0.5022931266584789,0.5318294393216306
0,Wwc1,-0.6758969,,0.4991061070903048,0.5286400469006204
0,Zfp950,-0.6807657,5.431662,0.49601976244998836,0.5255550898112836
0,Tie1,-0.6895218,,0.4904949788874484,0.5198834306708239
0,Sh3bp5,-0.6895218,6.1774445,0.4904949788874484,0.5198834306708239
0,Ltc4s,-0.69453907,7.0514193,0.48734420212358875,0.5169061049873268
0,6230400D17Rik,-0.6950363,2.6727293,0.4870325592187905,0.5167567490834238
0,Prkcb,-0.6988396,,0.4846522583917241,0.514411607591216
0,Cpa6,-0.70381176,9.435562,0.4815500215993115,0.5112982854818945
0,Polq,-0.7038376,4.816014,0.4815339343444943,0.5112982854818945
0,Spaca1,-0.7086547,,0.4785387805597877,0.5084579596745198
0,Gm12802,-0.71315545,,0.4757495821385117,0.5056719908534778
0,Slc1a2,-0.7131877,,0.4757296057978041,0.5056719908534778
0,Hivep3,-0.722441,,0.470023383367829,0.4999369671897619
0,Rtn4rl1,-0.722441,5.676301,0.470023383367829,0.4999369671897619
0,Fanca,-0.7267932,4.903507,0.4673526395380653,0.497446071288757
0,Arhgef26,-0.727355,5.3277373,0.46700851374207186,0.49725475328045315
0,Gm26760,-0.72755516,5.0379577,0.4668859281747757,0.49725475328045315
0,Cacna2d2,-0.73174596,,0.46432364259262493,0.4947442827906624
0,Csrnp3,-0.7317524,4.6510525,0.4643197005890697,0.4947442827906624
0,Fhit,-0.7365695,,0.4613841611016517,0.4919587900361284
0,Cmya5,-0.73679554,3.7543757,0.46124668982256145,0.4919587900361284
0,Klc1,-0.7368472,2.7880564,0.4612152710297024,0.4919587900361284
0,Hdac9,-0.74104446,,0.4586664935428326,0.4895787378147737
0,Cd84,-0.7459778,,0.45568082048104186,0.4865635305171732
0,Ptpro,-0.7460036,,0.45566521751815614,0.4865635305171732
0,Wfdc17,-0.74609405,4.151859,0.45561060951566446,0.4865635305171732
0,Zbtb40,-0.75035584,5.105117,0.45304041525723593,0.48425698097284053
0,Irak2,-0.7503752,,0.45302875127543574,0.48425698097284053
0,St6galnac5,-0.75038165,,0.45302486331917946,0.48425698097284053
0,Kif5c,-0.75038165,5.7622385,0.45302486331917946,0.48425698097284053
0,Plin2,-0.7554313,,0.44999025468747156,0.4816774665355985
0,Ccdc141,-0.7596995,,0.4474342046609018,0.479110962513001
0,Plekhb1,-0.75976413,,0.4473955987107634,0.479110962513001
0,Snhg3,-0.7644844,,0.4445786376960972,0.47639049912529013
0,Osmr,-0.7645619,,0.4445324794149498,0.47639049912529013
0,Nlgn1,-0.76457477,,0.44452478663394457,0.47639049912529013
0,Pot1b,-0.7646716,3.7142978,0.4444670931976459,0.47639049912529013
0,Hdc,-0.7748225,2.233443,0.4384445525231282,0.4704841331615689
0,Morrbid,-0.7782642,,0.43641325717265556,0.4684705830189081
0,Usp29,-0.77829653,6.0745296,0.4363942275798317,0.4684705830189081
0,Manba,-0.7783094,,0.43638661587659133,0.4684705830189081
0,Scmh1,-0.7786065,3.3142989,0.4362115678195292,0.4684705830189081
0,Ptprz1,-0.778671,3.933079,0.43617351925029835,0.4684705830189081
0,F11r,-0.78270036,,0.43380307525657325,0.4664963749204174
0,Tnip1,-0.78314596,4.9217916,0.43354141689084946,0.4663807916411165
0,Cep126,-0.7831847,,0.4335186683032407,0.4663807916411165
0,Adgrf5,-0.783288,7.944776,0.4334580087775951,0.4663807916411165
0,9330179D12Rik,-0.78762084,,0.43091852257033836,0.4640543007387944
0,Mpc1,-0.7878339,,0.4307938528641787,0.4640543007387944
0,Zfp64,-0.7878727,5.714679,0.43077118789325264,0.4640543007387944
0,Shisal1,-0.7879566,4.5448785,0.4307220828296592,0.4640543007387944
0,Rgs3,-0.79242504,,0.42811287378269314,0.461690354079375
0,Nipal2,-0.7924638,,0.4280902908839749,0.461690354079375
0,Rnf144a,-0.7969258,,0.4254941349199233,0.45919363472449803
0,Hemk1,-0.7972745,2.8345683,0.4252916394980216,0.4591389041689919
0,Alas2,-0.79786855,,0.424946776939762,0.4589303820931025
0,Flt1,-0.8013361,,0.42293709145248337,0.45692310772991507
0,Aplf,-0.80178165,2.650677,0.42267926782910115,0.4568077117481354
0,Nectin3,-0.8064632,3.1511042,0.4199758220965305,0.45404819937169577
0,Snca,-0.810654,,0.4175644130658127,0.45160255614018
0,Mtcl1,-0.8110608,4.285058,0.4173307670013978,0.45151129119428773
0,Pecam1,-0.81567127,,0.41468816833460254,0.4488127761045341
0,Tor3a,-0.81582624,4.4298644,0.4145995136968911,0.4488127761045341
0,Rtel1,-0.82052714,3.3880873,0.4119156526547585,0.446131345965143
0,E2f6,-0.82052714,3.278863,0.4119156526547585,0.446131345965143
0,Bdh2,-0.8253249,3.8555684,0.40918714622322305,0.44349377188292716
0,Mbd5,-0.8292897,,0.40694050054502184,0.44121685094935165
0,Enpp6,-0.8296836,4.009463,0.4067177021374896,0.4411333986969903
0,Lat2,-0.82988375,,0.40660450461588715,0.4411333986969903
0,Apba1,-0.83417785,,0.4041807655119105,0.4386963816553747
0,Ksr1,-0.83417785,5.924005,0.4041807655119105,0.4386963816553747
0,H2-Eb1,-0.8341972,2.9944775,0.40416985097675584,0.4386963816553747
0,Esm1,-0.83421016,,0.404162574717973,0.4386963816553747
0,Vhl,-0.8391112,3.5543406,0.4014068976006506,0.43631184521809846
0,Matn3,-0.83923393,,0.4013380599239368,0.43631184521809846
0,Gm16124,-0.84364426,,0.398868235591308,0.43386422605670866
0,Ncam2,-0.8479254,,0.39647950749077077,0.4314210468199934
0,Intu,-0.8479254,,0.39647950749077077,0.4314210468199934
0,Ints6,-0.8482418,10.118418,0.396303308334477,0.4314210468199934
0,Sumo1,-0.8483258,4.5424156,0.39625656955574906,0.4314210468199934
0,Lncbate1,-0.8483516,5.693522,0.39624218906265096,0.4314210468199934
0,Airn,-0.8575597,,0.3911356431047952,0.4263730884295515
0,Dmxl2,-0.8620992,,0.3886329544546979,0.4237976522081691
0,H2-Ab1,-0.8625641,1.638195,0.3883771851849701,0.4236714695941343
0,Zranb3,-0.8665611,,0.3861825120689295,0.4214293286466493
0,Fgd4,-0.86685175,,0.386023259724927,0.421407564297331
0,Nxpe4,-0.86687756,,0.38600910590202875,0.421407564297331
